date,medicine,sale
2024-10-23,Artheget,12
2024-10-23,Amdaquin,11
2024-10-23,Basoquin,9
2024-10-23,Gen-M,11
2024-10-23,Primaquine,10
2024-10-23,Quinine,6
2024-10-23,Mefloquine,8
2024-10-23,Artesunate,6
2024-10-23,Arteether,5
2024-10-23,Sulfadoxine-Pyrimethamine,3
2024-10-23,Artemisinin,4
2024-10-23,Artequin,1
2024-10-24,Coartem,17
2024-10-24,Chloroquine,14
2024-10-24,Fansidar,13
2024-10-24,Artheget,13
2024-10-24,Amdaquin,9
2024-10-24,Basoquin,8
2024-10-24,Gen-M,9
2024-10-24,Primaquine,9
2024-10-24,Quinine,10
2024-10-24,Mefloquine,6
2024-10-24,Artesunate,6
2024-10-24,Arteether,4
2024-10-24,Sulfadoxine-Pyrimethamine,4
2024-10-24,Artemisinin,3
2024-10-24,Artequin,3
2024-10-25,Coartem,23
2024-10-25,Chloroquine,22
2024-10-25,Fansidar,21
2024-10-25,Artheget,17
2024-10-25,Amdaquin,9
2024-10-25,Basoquin,15
2024-10-25,Gen-M,9
2024-10-25,Primaquine,11
2024-10-25,Quinine,9
2024-10-25,Mefloquine,7
2024-10-25,Artesunate,4
2024-10-25,Arteether,3
2024-10-25,Sulfadoxine-Pyrimethamine,6
2024-10-25,Artemisinin,3
2024-10-25,Artequin,2
2024-10-26,Coartem,20
2024-10-26,Chloroquine,15
2024-10-26,Fansidar,14
2024-10-26,Artheget,10
2024-10-26,Amdaquin,8
2024-10-26,Basoquin,7
2024-10-26,Gen-M,10
2024-10-26,Primaquine,5
2024-10-26,Quinine,8
2024-10-26,Mefloquine,7
2024-10-26,Artesunate,4
2024-10-26,Arteether,6
2024-10-26,Sulfadoxine-Pyrimethamine,4
2024-10-26,Artemisinin,2
2024-10-26,Artequin,2
2024-10-27,Coartem,19
2024-10-27,Chloroquine,22
2024-10-27,Fansidar,18
2024-10-27,Artheget,15
2024-10-27,Amdaquin,13
2024-10-27,Basoquin,19
2024-10-27,Gen-M,13
2024-10-27,Primaquine,12
2024-10-27,Quinine,11
2024-10-27,Mefloquine,8
2024-10-27,Artesunate,6
2024-10-27,Arteether,4
2024-10-27,Sulfadoxine-Pyrimethamine,8
2024-10-27,Artemisinin,3
2024-10-27,Artequin,3
2024-10-28,Coartem,26
2024-10-28,Chloroquine,24
2024-10-28,Fansidar,27
2024-10-28,Artheget,16
2024-10-28,Amdaquin,21
2024-10-28,Basoquin,24
2024-10-28,Gen-M,18
2024-10-28,Primaquine,13
2024-10-28,Quinine,10
2024-10-28,Mefloquine,10
2024-10-28,Artesunate,6
2024-10-28,Arteether,5
2024-10-28,Sulfadoxine-Pyrimethamine,3
2024-10-28,Artemisinin,4
2024-10-28,Artequin,2
2024-10-29,Coartem,21
2024-10-29,Chloroquine,14
2024-10-29,Fansidar,18
2024-10-29,Artheget,7
2024-10-29,Amdaquin,11
2024-10-29,Basoquin,14
2024-10-29,Gen-M,7
2024-10-29,Primaquine,9
2024-10-29,Quinine,6
2024-10-29,Mefloquine,2
2024-10-29,Artesunate,2
2024-10-29,Arteether,2
2024-10-29,Sulfadoxine-Pyrimethamine,5
2024-10-29,Artemisinin,2
2024-10-29,Artequin,3
2024-10-30,Coartem,19
2024-10-30,Chloroquine,16
2024-10-30,Fansidar,5
2024-10-30,Artheget,9
2024-10-30,Amdaquin,0
2024-10-30,Basoquin,12
2024-10-30,Gen-M,8
2024-10-30,Primaquine,7
2024-10-30,Quinine,6
2024-10-30,Mefloquine,8
2024-10-30,Artesunate,0
2024-10-30,Arteether,4
2024-10-30,Sulfadoxine-Pyrimethamine,5
2024-10-30,Artemisinin,1
2024-10-30,Artequin,2
2024-10-31,Coartem,18
2024-10-31,Chloroquine,6
2024-10-31,Fansidar,16
2024-10-31,Artheget,13
2024-10-31,Amdaquin,12
2024-10-31,Basoquin,8
2024-10-31,Gen-M,6
2024-10-31,Primaquine,10
2024-10-31,Quinine,9
2024-10-31,Mefloquine,8
2024-10-31,Artesunate,7
2024-10-31,Arteether,6
2024-10-31,Sulfadoxine-Pyrimethamine,5
2024-10-31,Artemisinin,2
2024-10-31,Artequin,3
2024-11-01,Coartem,18
2024-11-01,Chloroquine,8
2024-11-01,Fansidar,16
2024-11-01,Artheget,15
2024-11-01,Amdaquin,10
2024-11-01,Basoquin,8
2024-11-01,Gen-M,10
2024-11-01,Primaquine,7
2024-11-01,Quinine,8
2024-11-01,Mefloquine,5
2024-11-01,Artesunate,3
2024-11-01,Arteether,4
2024-11-01,Sulfadoxine-Pyrimethamine,4
2024-11-01,Artemisinin,3
2024-11-01,Artequin,3
2024-11-02,Coartem,33
2024-11-02,Chloroquine,26
2024-11-02,Fansidar,18
2024-11-02,Artheget,13
2024-11-02,Amdaquin,14
2024-11-02,Basoquin,21
2024-11-02,Gen-M,11
2024-11-02,Primaquine,10
2024-11-02,Quinine,9
2024-11-02,Mefloquine,13
2024-11-02,Artesunate,9
2024-11-02,Arteether,5
2024-11-02,Sulfadoxine-Pyrimethamine,5
2024-11-02,Artemisinin,4
2024-11-02,Artequin,3
2024-11-03,Coartem,12
2024-11-03,Chloroquine,15
2024-11-03,Fansidar,18
2024-11-03,Artheget,16
2024-11-03,Amdaquin,7
2024-11-03,Basoquin,14
2024-11-03,Gen-M,5
2024-11-03,Primaquine,7
2024-11-03,Quinine,9
2024-11-03,Mefloquine,7
2024-11-03,Artesunate,6
2024-11-03,Arteether,2
2024-11-03,Sulfadoxine-Pyrimethamine,4
2024-11-03,Artemisinin,4
2024-11-03,Artequin,1
2024-11-04,Coartem,22
2024-11-04,Chloroquine,15
2024-11-04,Fansidar,13
2024-11-04,Artheget,11
2024-11-04,Amdaquin,14
2024-11-04,Basoquin,12
2024-11-04,Gen-M,11
2024-11-04,Primaquine,11
2024-11-04,Quinine,8
2024-11-04,Mefloquine,5
2024-11-04,Artesunate,5
2024-11-04,Arteether,4
2024-11-04,Sulfadoxine-Pyrimethamine,5
2024-11-04,Artemisinin,3
2024-11-04,Artequin,1
2024-11-05,Coartem,14
2024-11-05,Chloroquine,14
2024-11-05,Fansidar,12
2024-11-05,Artheget,10
2024-11-05,Amdaquin,12
2024-11-05,Basoquin,9
2024-11-05,Gen-M,9
2024-11-05,Primaquine,8
2024-11-05,Quinine,6
2024-11-05,Mefloquine,8
2024-11-05,Artesunate,6
2024-11-05,Arteether,5
2024-11-05,Sulfadoxine-Pyrimethamine,4
2024-11-05,Artemisinin,4
2024-11-05,Artequin,2
2024-11-06,Coartem,18
2024-11-06,Chloroquine,19
2024-11-06,Fansidar,14
2024-11-06,Artheget,9
2024-11-06,Amdaquin,8
2024-11-06,Basoquin,5
2024-11-06,Gen-M,13
2024-11-06,Primaquine,8
2024-11-06,Quinine,9
2024-11-06,Mefloquine,8
2024-11-06,Artesunate,6
2024-11-06,Arteether,4
2024-11-06,Sulfadoxine-Pyrimethamine,5
2024-11-06,Artemisinin,2
2024-11-06,Artequin,2
2024-11-07,Coartem,22
2024-11-07,Chloroquine,11
2024-11-07,Fansidar,11
2024-11-07,Artheget,0
2024-11-07,Amdaquin,10
2024-11-07,Basoquin,6
2024-11-07,Gen-M,7
2024-11-07,Primaquine,7
2024-11-07,Quinine,5
2024-11-07,Mefloquine,7
2024-11-07,Artesunate,3
2024-11-07,Arteether,3
2024-11-07,Sulfadoxine-Pyrimethamine,2
2024-11-07,Artemisinin,2
2024-11-07,Artequin,1
2024-11-08,Coartem,21
2024-11-08,Chloroquine,10
2024-11-08,Fansidar,7
2024-11-08,Artheget,14
2024-11-08,Amdaquin,5
2024-11-08,Basoquin,19
2024-11-08,Gen-M,10
2024-11-08,Primaquine,8
2024-11-08,Quinine,3
2024-11-08,Mefloquine,6
2024-11-08,Artesunate,5
2024-11-08,Arteether,5
2024-11-08,Sulfadoxine-Pyrimethamine,3
2024-11-08,Artemisinin,3
2024-11-08,Artequin,2
2024-11-09,Coartem,23
2024-11-09,Chloroquine,17
2024-11-09,Fansidar,6
2024-11-09,Artheget,15
2024-11-09,Amdaquin,5
2024-11-09,Basoquin,7
2024-11-09,Gen-M,12
2024-11-09,Primaquine,13
2024-11-09,Quinine,8
2024-11-09,Mefloquine,8
2024-11-09,Artesunate,4
2024-11-09,Arteether,4
2024-11-09,Sulfadoxine-Pyrimethamine,3
2024-11-09,Artemisinin,3
2024-11-09,Artequin,2
2024-11-10,Coartem,24
2024-11-10,Chloroquine,9
2024-11-10,Fansidar,19
2024-11-10,Artheget,9
2024-11-10,Amdaquin,6
2024-11-10,Basoquin,11
2024-11-10,Gen-M,10
2024-11-10,Primaquine,5
2024-11-10,Quinine,6
2024-11-10,Mefloquine,6
2024-11-10,Artesunate,6
2024-11-10,Arteether,5
2024-11-10,Sulfadoxine-Pyrimethamine,3
2024-11-10,Artemisinin,2
2024-11-10,Artequin,2
2024-11-11,Coartem,18
2024-11-11,Chloroquine,18
2024-11-11,Fansidar,9
2024-11-11,Artheget,12
2024-11-11,Amdaquin,13
2024-11-11,Basoquin,16
2024-11-11,Gen-M,7
2024-11-11,Primaquine,11
2024-11-11,Quinine,7
2024-11-11,Mefloquine,8
2024-11-11,Artesunate,4
2024-11-11,Arteether,2
2024-11-11,Sulfadoxine-Pyrimethamine,5
2024-11-11,Artemisinin,2
2024-11-11,Artequin,2
2024-11-12,Coartem,22
2024-11-12,Chloroquine,7
2024-11-12,Fansidar,9
2024-11-12,Artheget,14
2024-11-12,Amdaquin,14
2024-11-12,Basoquin,7
2024-11-12,Gen-M,11
2024-11-12,Primaquine,10
2024-11-12,Quinine,6
2024-11-12,Mefloquine,3
2024-11-12,Artesunate,5
2024-11-12,Arteether,5
2024-11-12,Sulfadoxine-Pyrimethamine,4
2024-11-12,Artemisinin,1
2024-11-12,Artequin,2
2024-11-13,Coartem,14
2024-11-13,Chloroquine,20
2024-11-13,Fansidar,1
2024-11-13,Artheget,4
2024-11-13,Amdaquin,10
2024-11-13,Basoquin,11
2024-11-13,Gen-M,10
2024-11-13,Primaquine,6
2024-11-13,Quinine,10
2024-11-13,Mefloquine,5
2024-11-13,Artesunate,4
2024-11-13,Arteether,6
2024-11-13,Sulfadoxine-Pyrimethamine,7
2024-11-13,Artemisinin,3
2024-11-13,Artequin,2
2024-11-14,Coartem,18
2024-11-14,Chloroquine,17
2024-11-14,Fansidar,9
2024-11-14,Artheget,8
2024-11-14,Amdaquin,11
2024-11-14,Basoquin,15
2024-11-14,Gen-M,9
2024-11-14,Primaquine,12
2024-11-14,Quinine,6
2024-11-14,Mefloquine,10
2024-11-14,Artesunate,5
2024-11-14,Arteether,5
2024-11-14,Sulfadoxine-Pyrimethamine,4
2024-11-14,Artemisinin,3
2024-11-14,Artequin,2
2024-11-15,Coartem,23
2024-11-15,Chloroquine,22
2024-11-15,Fansidar,11
2024-11-15,Artheget,19
2024-11-15,Amdaquin,15
2024-11-15,Basoquin,15
2024-11-15,Gen-M,5
2024-11-15,Primaquine,12
2024-11-15,Quinine,9
2024-11-15,Mefloquine,7
2024-11-15,Artesunate,8
2024-11-15,Arteether,2
2024-11-15,Sulfadoxine-Pyrimethamine,5
2024-11-15,Artemisinin,3
2024-11-15,Artequin,2
2024-11-16,Coartem,17
2024-11-16,Chloroquine,20
2024-11-16,Fansidar,20
2024-11-16,Artheget,5
2024-11-16,Amdaquin,7
2024-11-16,Basoquin,23
2024-11-16,Gen-M,10
2024-11-16,Primaquine,7
2024-11-16,Quinine,8
2024-11-16,Mefloquine,5
2024-11-16,Artesunate,4
2024-11-16,Arteether,3
2024-11-16,Sulfadoxine-Pyrimethamine,4
2024-11-16,Artemisinin,3
2024-11-16,Artequin,2
2024-11-17,Coartem,19
2024-11-17,Chloroquine,23
2024-11-17,Fansidar,16
2024-11-17,Artheget,11
2024-11-17,Amdaquin,10
2024-11-17,Basoquin,4
2024-11-17,Gen-M,16
2024-11-17,Primaquine,4
2024-11-17,Quinine,4
2024-11-17,Mefloquine,5
2024-11-17,Artesunate,6
2024-11-17,Arteether,3
2024-11-17,Sulfadoxine-Pyrimethamine,3
2024-11-17,Artemisinin,3
2024-11-17,Artequin,2
2024-11-18,Coartem,14
2024-11-18,Chloroquine,23
2024-11-18,Fansidar,11
2024-11-18,Artheget,7
2024-11-18,Amdaquin,14
2024-11-18,Basoquin,17
2024-11-18,Gen-M,9
2024-11-18,Primaquine,10
2024-11-18,Quinine,5
2024-11-18,Mefloquine,5
2024-11-18,Artesunate,6
2024-11-18,Arteether,5
2024-11-18,Sulfadoxine-Pyrimethamine,4
2024-11-18,Artemisinin,4
2024-11-18,Artequin,2
2024-11-19,Coartem,32
2024-11-19,Chloroquine,7
2024-11-19,Fansidar,25
2024-11-19,Artheget,15
2024-11-19,Amdaquin,14
2024-11-19,Basoquin,12
2024-11-19,Gen-M,8
2024-11-19,Primaquine,9
2024-11-19,Quinine,9
2024-11-19,Mefloquine,3
2024-11-19,Artesunate,7
2024-11-19,Arteether,3
2024-11-19,Sulfadoxine-Pyrimethamine,6
2024-11-19,Artemisinin,2
2024-11-19,Artequin,2
2024-11-20,Coartem,9
2024-11-20,Chloroquine,7
2024-11-20,Fansidar,16
2024-11-20,Artheget,10
2024-11-20,Amdaquin,13
2024-11-20,Basoquin,14
2024-11-20,Gen-M,10
2024-11-20,Primaquine,6
2024-11-20,Quinine,6
2024-11-20,Mefloquine,6
2024-11-20,Artesunate,4
2024-11-20,Arteether,2
2024-11-20,Sulfadoxine-Pyrimethamine,4
2024-11-20,Artemisinin,3
2024-11-20,Artequin,2
2024-11-21,Coartem,8
2024-11-21,Chloroquine,11
2024-11-21,Fansidar,10
2024-11-21,Artheget,3
2024-11-21,Amdaquin,11
2024-11-21,Basoquin,12
2024-11-21,Gen-M,10
2024-11-21,Primaquine,6
2024-11-21,Quinine,5
2024-11-21,Mefloquine,7
2024-11-21,Artesunate,6
2024-11-21,Arteether,2
2024-11-21,Sulfadoxine-Pyrimethamine,3
2024-11-21,Artemisinin,3
2024-11-21,Artequin,3
2024-11-22,Coartem,23
2024-11-22,Chloroquine,15
2024-11-22,Fansidar,0
2024-11-22,Artheget,15
2024-11-22,Amdaquin,10
2024-11-22,Basoquin,8
2024-11-22,Gen-M,13
2024-11-22,Primaquine,11
2024-11-22,Quinine,9
2024-11-22,Mefloquine,6
2024-11-22,Artesunate,5
2024-11-22,Arteether,3
2024-11-22,Sulfadoxine-Pyrimethamine,3
2024-11-22,Artemisinin,3
2024-11-22,Artequin,2
2024-11-23,Coartem,24
2024-11-23,Chloroquine,20
2024-11-23,Fansidar,25
2024-11-23,Artheget,9
2024-11-23,Amdaquin,15
2024-11-23,Basoquin,14
2024-11-23,Gen-M,6
2024-11-23,Primaquine,5
2024-11-23,Quinine,6
2024-11-23,Mefloquine,7
2024-11-23,Artesunate,1
2024-11-23,Arteether,3
2024-11-23,Sulfadoxine-Pyrimethamine,4
2024-11-23,Artemisinin,5
2024-11-23,Artequin,2
2024-11-24,Coartem,21
2024-11-24,Chloroquine,12
2024-11-24,Fansidar,6
2024-11-24,Artheget,8
2024-11-24,Amdaquin,10
2024-11-24,Basoquin,4
2024-11-24,Gen-M,12
2024-11-24,Primaquine,10
2024-11-24,Quinine,7
2024-11-24,Mefloquine,7
2024-11-24,Artesunate,3
2024-11-24,Arteether,6
2024-11-24,Sulfadoxine-Pyrimethamine,4
2024-11-24,Artemisinin,3
2024-11-24,Artequin,3
2024-11-25,Coartem,22
2024-11-25,Chloroquine,17
2024-11-25,Fansidar,5
2024-11-25,Artheget,12
2024-11-25,Amdaquin,7
2024-11-25,Basoquin,15
2024-11-25,Gen-M,12
2024-11-25,Primaquine,9
2024-11-25,Quinine,6
2024-11-25,Mefloquine,9
2024-11-25,Artesunate,6
2024-11-25,Arteether,3
2024-11-25,Sulfadoxine-Pyrimethamine,5
2024-11-25,Artemisinin,4
2024-11-25,Artequin,2
2024-11-26,Coartem,17
2024-11-26,Chloroquine,11
2024-11-26,Fansidar,18
2024-11-26,Artheget,16
2024-11-26,Amdaquin,9
2024-11-26,Basoquin,13
2024-11-26,Gen-M,9
2024-11-26,Primaquine,10
2024-11-26,Quinine,8
2024-11-26,Mefloquine,6
2024-11-26,Artesunate,6
2024-11-26,Arteether,5
2024-11-26,Sulfadoxine-Pyrimethamine,2
2024-11-26,Artemisinin,3
2024-11-26,Artequin,2
2024-11-27,Coartem,11
2024-11-27,Chloroquine,12
2024-11-27,Fansidar,24
2024-11-27,Artheget,7
2024-11-27,Amdaquin,6
2024-11-27,Basoquin,14
2024-11-27,Gen-M,10
2024-11-27,Primaquine,8
2024-11-27,Quinine,11
2024-11-27,Mefloquine,6
2024-11-27,Artesunate,3
2024-11-27,Arteether,4
2024-11-27,Sulfadoxine-Pyrimethamine,3
2024-11-27,Artemisinin,4
2024-11-27,Artequin,1
2024-11-28,Coartem,16
2024-11-28,Chloroquine,7
2024-11-28,Fansidar,18
2024-11-28,Artheget,11
2024-11-28,Amdaquin,6
2024-11-28,Basoquin,15
2024-11-28,Gen-M,12
2024-11-28,Primaquine,9
2024-11-28,Quinine,3
2024-11-28,Mefloquine,6
2024-11-28,Artesunate,5
2024-11-28,Arteether,4
2024-11-28,Sulfadoxine-Pyrimethamine,4
2024-11-28,Artemisinin,4
2024-11-28,Artequin,1
2024-11-29,Coartem,12
2024-11-29,Chloroquine,9
2024-11-29,Fansidar,14
2024-11-29,Artheget,12
2024-11-29,Amdaquin,8
2024-11-29,Basoquin,12
2024-11-29,Gen-M,12
2024-11-29,Primaquine,6
2024-11-29,Quinine,8
2024-11-29,Mefloquine,8
2024-11-29,Artesunate,5
2024-11-29,Arteether,3
2024-11-29,Sulfadoxine-Pyrimethamine,2
2024-11-29,Artemisinin,2
2024-11-29,Artequin,2
2024-11-30,Coartem,25
2024-11-30,Chloroquine,10
2024-11-30,Fansidar,17
2024-11-30,Artheget,16
2024-11-30,Amdaquin,8
2024-11-30,Basoquin,14
2024-11-30,Gen-M,7
2024-11-30,Primaquine,9
2024-11-30,Quinine,10
2024-11-30,Mefloquine,10
2024-11-30,Artesunate,5
2024-11-30,Arteether,5
2024-11-30,Sulfadoxine-Pyrimethamine,3
2024-11-30,Artemisinin,3
2024-11-30,Artequin,2
2024-12-01,Coartem,15
2024-12-01,Chloroquine,9
2024-12-01,Fansidar,16
2024-12-01,Artheget,11
2024-12-01,Amdaquin,8
2024-12-01,Basoquin,7
2024-12-01,Gen-M,12
2024-12-01,Primaquine,10
2024-12-01,Quinine,6
2024-12-01,Mefloquine,5
2024-12-01,Artesunate,6
2024-12-01,Arteether,4
2024-12-01,Sulfadoxine-Pyrimethamine,3
2024-12-01,Artemisinin,3
2024-12-01,Artequin,3
2024-12-02,Coartem,10
2024-12-02,Chloroquine,20
2024-12-02,Fansidar,15
2024-12-02,Artheget,9
2024-12-02,Amdaquin,1
2024-12-02,Basoquin,8
2024-12-02,Gen-M,8
2024-12-02,Primaquine,9
2024-12-02,Quinine,5
2024-12-02,Mefloquine,7
2024-12-02,Artesunate,5
2024-12-02,Arteether,4
2024-12-02,Sulfadoxine-Pyrimethamine,3
2024-12-02,Artemisinin,2
2024-12-02,Artequin,3
2024-12-03,Coartem,14
2024-12-03,Chloroquine,9
2024-12-03,Fansidar,13
2024-12-03,Artheget,7
2024-12-03,Amdaquin,10
2024-12-03,Basoquin,16
2024-12-03,Gen-M,9
2024-12-03,Primaquine,9
2024-12-03,Quinine,8
2024-12-03,Mefloquine,7
2024-12-03,Artesunate,5
2024-12-03,Arteether,3
2024-12-03,Sulfadoxine-Pyrimethamine,4
2024-12-03,Artemisinin,3
2024-12-03,Artequin,2
2024-12-04,Coartem,19
2024-12-04,Chloroquine,29
2024-12-04,Fansidar,13
2024-12-04,Artheget,11
2024-12-04,Amdaquin,9
2024-12-04,Basoquin,17
2024-12-04,Gen-M,9
2024-12-04,Primaquine,6
2024-12-04,Quinine,10
2024-12-04,Mefloquine,5
2024-12-04,Artesunate,4
2024-12-04,Arteether,3
2024-12-04,Sulfadoxine-Pyrimethamine,4
2024-12-04,Artemisinin,2
2024-12-04,Artequin,3
2024-12-05,Coartem,13
2024-12-05,Chloroquine,18
2024-12-05,Fansidar,12
2024-12-05,Artheget,6
2024-12-05,Amdaquin,6
2024-12-05,Basoquin,10
2024-12-05,Gen-M,9
2024-12-05,Primaquine,7
2024-12-05,Quinine,10
2024-12-05,Mefloquine,7
2024-12-05,Artesunate,6
2024-12-05,Arteether,5
2024-12-05,Sulfadoxine-Pyrimethamine,3
2024-12-05,Artemisinin,3
2024-12-05,Artequin,2
2024-12-06,Coartem,11
2024-12-06,Chloroquine,16
2024-12-06,Fansidar,8
2024-12-06,Artheget,0
2024-12-06,Amdaquin,11
2024-12-06,Basoquin,11
2024-12-06,Gen-M,13
2024-12-06,Primaquine,7
2024-12-06,Quinine,8
2024-12-06,Mefloquine,4
2024-12-06,Artesunate,5
2024-12-06,Arteether,4
2024-12-06,Sulfadoxine-Pyrimethamine,4
2024-12-06,Artemisinin,3
2024-12-06,Artequin,1
2024-12-07,Coartem,17
2024-12-07,Chloroquine,9
2024-12-07,Fansidar,10
2024-12-07,Artheget,12
2024-12-07,Amdaquin,12
2024-12-07,Basoquin,7
2024-12-07,Gen-M,8
2024-12-07,Primaquine,7
2024-12-07,Quinine,7
2024-12-07,Mefloquine,3
2024-12-07,Artesunate,3
2024-12-07,Arteether,4
2024-12-07,Sulfadoxine-Pyrimethamine,6
2024-12-07,Artemisinin,2
2024-12-07,Artequin,3
2024-12-08,Coartem,18
2024-12-08,Chloroquine,19
2024-12-08,Fansidar,4
2024-12-08,Artheget,14
2024-12-08,Amdaquin,3
2024-12-08,Basoquin,16
2024-12-08,Gen-M,5
2024-12-08,Primaquine,12
2024-12-08,Quinine,5
2024-12-08,Mefloquine,7
2024-12-08,Artesunate,5
2024-12-08,Arteether,3
2024-12-08,Sulfadoxine-Pyrimethamine,6
2024-12-08,Artemisinin,4
2024-12-08,Artequin,3
2024-12-09,Coartem,12
2024-12-09,Chloroquine,11
2024-12-09,Fansidar,11
2024-12-09,Artheget,0
2024-12-09,Amdaquin,6
2024-12-09,Basoquin,13
2024-12-09,Gen-M,7
2024-12-09,Primaquine,7
2024-12-09,Quinine,9
2024-12-09,Mefloquine,6
2024-12-09,Artesunate,3
2024-12-09,Arteether,6
2024-12-09,Sulfadoxine-Pyrimethamine,1
2024-12-09,Artemisinin,3
2024-12-09,Artequin,3
2024-12-10,Coartem,14
2024-12-10,Chloroquine,16
2024-12-10,Fansidar,8
2024-12-10,Artheget,7
2024-12-10,Amdaquin,7
2024-12-10,Basoquin,20
2024-12-10,Gen-M,10
2024-12-10,Primaquine,6
2024-12-10,Quinine,10
2024-12-10,Mefloquine,7
2024-12-10,Artesunate,4
2024-12-10,Arteether,3
2024-12-10,Sulfadoxine-Pyrimethamine,5
2024-12-10,Artemisinin,3
2024-12-10,Artequin,2
2024-12-11,Coartem,17
2024-12-11,Chloroquine,28
2024-12-11,Fansidar,6
2024-12-11,Artheget,13
2024-12-11,Amdaquin,5
2024-12-11,Basoquin,7
2024-12-11,Gen-M,13
2024-12-11,Primaquine,10
2024-12-11,Quinine,5
2024-12-11,Mefloquine,6
2024-12-11,Artesunate,4
2024-12-11,Arteether,4
2024-12-11,Sulfadoxine-Pyrimethamine,3
2024-12-11,Artemisinin,3
2024-12-11,Artequin,2
2024-12-12,Coartem,7
2024-12-12,Chloroquine,14
2024-12-12,Fansidar,12
2024-12-12,Artheget,19
2024-12-12,Amdaquin,12
2024-12-12,Basoquin,9
2024-12-12,Gen-M,11
2024-12-12,Primaquine,12
2024-12-12,Quinine,8
2024-12-12,Mefloquine,4
2024-12-12,Artesunate,5
2024-12-12,Arteether,3
2024-12-12,Sulfadoxine-Pyrimethamine,4
2024-12-12,Artemisinin,1
2024-12-12,Artequin,2
2024-12-13,Coartem,11
2024-12-13,Chloroquine,24
2024-12-13,Fansidar,22
2024-12-13,Artheget,13
2024-12-13,Amdaquin,10
2024-12-13,Basoquin,14
2024-12-13,Gen-M,8
2024-12-13,Primaquine,7
2024-12-13,Quinine,10
2024-12-13,Mefloquine,8
2024-12-13,Artesunate,6
2024-12-13,Arteether,7
2024-12-13,Sulfadoxine-Pyrimethamine,4
2024-12-13,Artemisinin,5
2024-12-13,Artequin,3
2024-12-14,Coartem,11
2024-12-14,Chloroquine,10
2024-12-14,Fansidar,16
2024-12-14,Artheget,7
2024-12-14,Amdaquin,7
2024-12-14,Basoquin,13
2024-12-14,Gen-M,17
2024-12-14,Primaquine,13
2024-12-14,Quinine,9
2024-12-14,Mefloquine,4
2024-12-14,Artesunate,4
2024-12-14,Arteether,3
2024-12-14,Sulfadoxine-Pyrimethamine,4
2024-12-14,Artemisinin,3
2024-12-14,Artequin,2
2024-12-15,Coartem,14
2024-12-15,Chloroquine,14
2024-12-15,Fansidar,4
2024-12-15,Artheget,9
2024-12-15,Amdaquin,1
2024-12-15,Basoquin,10
2024-12-15,Gen-M,9
2024-12-15,Primaquine,9
2024-12-15,Quinine,7
2024-12-15,Mefloquine,9
2024-12-15,Artesunate,4
2024-12-15,Arteether,3
2024-12-15,Sulfadoxine-Pyrimethamine,4
2024-12-15,Artemisinin,1
2024-12-15,Artequin,2
2024-12-16,Coartem,17
2024-12-16,Chloroquine,24
2024-12-16,Fansidar,7
2024-12-16,Artheget,16
2024-12-16,Amdaquin,11
2024-12-16,Basoquin,7
2024-12-16,Gen-M,13
2024-12-16,Primaquine,11
2024-12-16,Quinine,5
2024-12-16,Mefloquine,4
2024-12-16,Artesunate,4
2024-12-16,Arteether,4
2024-12-16,Sulfadoxine-Pyrimethamine,3
2024-12-16,Artemisinin,4
2024-12-16,Artequin,1
2024-12-17,Coartem,26
2024-12-17,Chloroquine,12
2024-12-17,Fansidar,17
2024-12-17,Artheget,8
2024-12-17,Amdaquin,5
2024-12-17,Basoquin,15
2024-12-17,Gen-M,9
2024-12-17,Primaquine,12
2024-12-17,Quinine,6
2024-12-17,Mefloquine,6
2024-12-17,Artesunate,6
2024-12-17,Arteether,3
2024-12-17,Sulfadoxine-Pyrimethamine,3
2024-12-17,Artemisinin,2
2024-12-17,Artequin,2
2024-12-18,Coartem,21
2024-12-18,Chloroquine,24
2024-12-18,Fansidar,7
2024-12-18,Artheget,7
2024-12-18,Amdaquin,9
2024-12-18,Basoquin,14
2024-12-18,Gen-M,11
2024-12-18,Primaquine,11
2024-12-18,Quinine,5
2024-12-18,Mefloquine,4
2024-12-18,Artesunate,1
2024-12-18,Arteether,4
2024-12-18,Sulfadoxine-Pyrimethamine,3
2024-12-18,Artemisinin,4
2024-12-18,Artequin,2
2024-12-19,Coartem,15
2024-12-19,Chloroquine,19
2024-12-19,Fansidar,11
2024-12-19,Artheget,9
2024-12-19,Amdaquin,10
2024-12-19,Basoquin,7
2024-12-19,Gen-M,12
2024-12-19,Primaquine,8
2024-12-19,Quinine,7
2024-12-19,Mefloquine,8
2024-12-19,Artesunate,4
2024-12-19,Arteether,7
2024-12-19,Sulfadoxine-Pyrimethamine,4
2024-12-19,Artemisinin,3
2024-12-19,Artequin,2
2024-12-20,Coartem,15
2024-12-20,Chloroquine,11
2024-12-20,Fansidar,14
2024-12-20,Artheget,6
2024-12-20,Amdaquin,14
2024-12-20,Basoquin,16
2024-12-20,Gen-M,13
2024-12-20,Primaquine,11
2024-12-20,Quinine,7
2024-12-20,Mefloquine,6
2024-12-20,Artesunate,7
2024-12-20,Arteether,4
2024-12-20,Sulfadoxine-Pyrimethamine,4
2024-12-20,Artemisinin,1
2024-12-20,Artequin,2
2024-12-21,Coartem,9
2024-12-21,Chloroquine,18
2024-12-21,Fansidar,7
2024-12-21,Artheget,11
2024-12-21,Amdaquin,4
2024-12-21,Basoquin,15
2024-12-21,Gen-M,12
